record_type,city,product,locality_name,property_type,avg_price_per_sqft,min_price,max_price,total_listings,locality_url,has_trend_data,trend_Apr'25-Jun'25,trend_Jan'26-Mar'26,trend_July'25-Sept'25,trend_Oct'25-Dec'25,trend_raw
locality,New Delhi,buy,Nangli Sakrawati,Independent House,"₹8,845","₹10,370","₹10,370",1,https://housing.com/in/buy/new-delhi/nangli-sakrawati-gid/,yes,,8845,8976,8338,"[[""July'25-Sept'25"", 8976], [""Oct'25-Dec'25"", 8338], [""Jan'26-Mar'26"", 8845]]"
locality,New Delhi,buy,Tughlakabad,Independent House,"₹4,207","₹5,617","₹5,617",1,https://housing.com/in/buy/new-delhi/tughlakabad-gid/,yes,4191,4207,4461,4233,"[[""Apr'25-Jun'25"", 4191], [""July'25-Sept'25"", 4461], [""Oct'25-Dec'25"", 4233], [""Jan'26-Mar'26"", 4207]]"
locality,New Delhi,buy,Timarpur,Independent House,"₹26,851","₹12,500","₹12,500",1,https://housing.com/in/buy/new-delhi/timarpur-gid/,yes,,26851,25532,28363,"[[""July'25-Sept'25"", 25532], [""Oct'25-Dec'25"", 28363], [""Jan'26-Mar'26"", 26851]]"
locality,New Delhi,buy,Vayusenabad,Apartment,"₹4,053","₹3,606","₹4,500",2,https://housing.com/in/buy/new-delhi/vayusenabad-gid/,yes,3082,4053,3022,3689,"[[""Apr'25-Jun'25"", 3082], [""July'25-Sept'25"", 3022], [""Oct'25-Dec'25"", 3689], [""Jan'26-Mar'26"", 4053]]"
locality,New Delhi,buy,Paharganj,Apartment,"₹9,502","₹3,956","₹9,701",2,https://housing.com/in/buy/new-delhi/paharganj-gid/,yes,9958,9502,12703,12176,"[[""Apr'25-Jun'25"", 9958], [""July'25-Sept'25"", 12703], [""Oct'25-Dec'25"", 12176], [""Jan'26-Mar'26"", 9502]]"
locality,New Delhi,buy,Sector 2 Rohini,Apartment,"₹10,016","₹7,321","₹13,000",2,https://housing.com/in/buy/new-delhi/sector-2-rohini-gid/,yes,7128,10016,7638,8874,"[[""Apr'25-Jun'25"", 7128], [""July'25-Sept'25"", 7638], [""Oct'25-Dec'25"", 8874], [""Jan'26-Mar'26"", 10016]]"
locality,New Delhi,buy,Rajinder Nagar,Apartment,"₹19,879","₹19,658","₹23,333",2,https://housing.com/in/buy/new-delhi/rajinder-nagar-gid/,yes,14220,19879,15487,17798,"[[""Apr'25-Jun'25"", 14220], [""July'25-Sept'25"", 15487], [""Oct'25-Dec'25"", 17798], [""Jan'26-Mar'26"", 19879]]"
locality,New Delhi,buy,Asola Wild Life Sanctuary,Apartment,"₹3,498","₹3,157","₹4,039",2,https://housing.com/in/buy/new-delhi/asola-wild-life-sanctuary-gid/,yes,3128,3498,3118,3348,"[[""Apr'25-Jun'25"", 3128], [""July'25-Sept'25"", 3118], [""Oct'25-Dec'25"", 3348], [""Jan'26-Mar'26"", 3498]]"
locality,New Delhi,buy,Hari Nagar Ashram,Apartment,"₹8,814","₹8,000","₹9,629",2,https://housing.com/in/buy/new-delhi/hari-nagar-ashram-gid/,no,,,,,null
locality,New Delhi,buy,East Of Kailash,Apartment,"₹21,085","₹6,814","₹31,818",2,https://housing.com/in/buy/new-delhi/east-of-kailash-gid/,yes,17415,21085,16280,21539,"[[""Apr'25-Jun'25"", 17415], [""July'25-Sept'25"", 16280], [""Oct'25-Dec'25"", 21539], [""Jan'26-Mar'26"", 21085]]"
locality,New Delhi,buy,DLF Farms,Apartment,"₹6,641","₹6,888","₹8,666",2,https://housing.com/in/buy/new-delhi/dlf-farms-gid/,yes,5732,6641,6347,5926,"[[""Apr'25-Jun'25"", 5732], [""July'25-Sept'25"", 6347], [""Oct'25-Dec'25"", 5926], [""Jan'26-Mar'26"", 6641]]"
locality,New Delhi,buy,Bhalswa,Apartment,"₹5,177","₹2,907","₹9,150",2,https://housing.com/in/buy/new-delhi/bhalswa-gid/,yes,4675,5177,3709,3902,"[[""Apr'25-Jun'25"", 4675], [""July'25-Sept'25"", 3709], [""Oct'25-Dec'25"", 3902], [""Jan'26-Mar'26"", 5177]]"
locality,New Delhi,buy,Model Town,Apartment,"₹15,345","₹14,285","₹15,051",2,https://housing.com/in/buy/new-delhi/model-town-gid/,yes,18518,15345,15466,15084,"[[""Apr'25-Jun'25"", 18518], [""July'25-Sept'25"", 15466], [""Oct'25-Dec'25"", 15084], [""Jan'26-Mar'26"", 15345]]"
locality,New Delhi,buy,Mukherjee Nagar,Apartment,"₹8,643",₹1000,"₹15,625",2,https://housing.com/in/buy/new-delhi/mukherjee-nagar-gid/,yes,7010,8643,7607,8573,"[[""Apr'25-Jun'25"", 7010], [""July'25-Sept'25"", 7607], [""Oct'25-Dec'25"", 8573], [""Jan'26-Mar'26"", 8643]]"
locality,New Delhi,buy,Shakurpur,Apartment,"₹17,592","₹17,621","₹17,982",2,https://housing.com/in/buy/new-delhi/shakurpur-gid/,yes,16510,17592,17416,17473,"[[""Apr'25-Jun'25"", 16510], [""July'25-Sept'25"", 17416], [""Oct'25-Dec'25"", 17473], [""Jan'26-Mar'26"", 17592]]"
locality,New Delhi,buy,Madangir,Apartment,"₹6,448","₹3,833","₹5,324",2,https://housing.com/in/buy/new-delhi/madangir-gid/,yes,,6448,,9255,"[[""Oct'25-Dec'25"", 9255], [""Jan'26-Mar'26"", 6448]]"
locality,New Delhi,buy,Vijay Nagar,Apartment,"₹5,640","₹4,444","₹6,923",2,https://housing.com/in/buy/new-delhi/vijay-nagar-gid/,yes,6777,5640,7381,6940,"[[""Apr'25-Jun'25"", 6777], [""July'25-Sept'25"", 7381], [""Oct'25-Dec'25"", 6940], [""Jan'26-Mar'26"", 5640]]"
locality,New Delhi,buy,Geeta Colony,Apartment,"₹12,263","₹12,222","₹12,222",1,https://housing.com/in/buy/new-delhi/geeta-colony-gid/,yes,10461,12263,9581,10748,"[[""Apr'25-Jun'25"", 10461], [""July'25-Sept'25"", 9581], [""Oct'25-Dec'25"", 10748], [""Jan'26-Mar'26"", 12263]]"
locality,New Delhi,buy,Mukundpur,Apartment,"₹6,310","₹6,666","₹6,666",1,https://housing.com/in/buy/new-delhi/mukundpur-gid/,yes,,6310,5031,6074,"[[""July'25-Sept'25"", 5031], [""Oct'25-Dec'25"", 6074], [""Jan'26-Mar'26"", 6310]]"
locality,New Delhi,buy,New Rajinder Nagar,Apartment,"₹19,658","₹19,658","₹19,658",1,https://housing.com/in/buy/new-delhi/new-rajinder-nagar-gid/,no,,,,,null
locality,New Delhi,buy,Moti Bagh South,Apartment,"₹23,148","₹23,148","₹23,148",1,https://housing.com/in/buy/new-delhi/moti-bagh-south-gid/,no,,,,,null
locality,New Delhi,buy,Gopalpur Village,Apartment,₹1000,₹1000,₹1000,1,https://housing.com/in/buy/new-delhi/gopalpur-village-gid/,no,,,,,null
locality,New Delhi,buy,Madanpur Khadar,Apartment,"₹4,500","₹4,500","₹4,500",1,https://housing.com/in/buy/new-delhi/madanpur-khadar-gid/,yes,8474,4500,7149,4500,"[[""Apr'25-Jun'25"", 8474], [""July'25-Sept'25"", 7149], [""Oct'25-Dec'25"", 4500], [""Jan'26-Mar'26"", 4500]]"
locality,New Delhi,buy,West End,Independent House,"₹58,571","₹58,571","₹58,571",1,https://housing.com/in/buy/new-delhi/west-end-gid/,yes,,58571,,58571,"[[""Oct'25-Dec'25"", 58571], [""Jan'26-Mar'26"", 58571]]"
locality,New Delhi,buy,Green Park Extension,Independent House,₹1 Lakh,₹1 Lakh,₹1 Lakh,1,https://housing.com/in/buy/new-delhi/green-park-extension-gid/,no,,,,,null
locality,New Delhi,buy,Nizamuddin,Independent House,"₹66,666","₹66,666","₹66,666",1,https://housing.com/in/buy/new-delhi/nizamuddin-gid/,no,,,,,null
locality,New Delhi,buy,Asola,Independent House,"₹8,452","₹4,987","₹4,987",1,https://housing.com/in/buy/new-delhi/asola-gid/,yes,,8452,11340,10570,"[[""July'25-Sept'25"", 11340], [""Oct'25-Dec'25"", 10570], [""Jan'26-Mar'26"", 8452]]"
locality,New Delhi,buy,Sector 2 Dwarka,Independent House,"₹24,888","₹33,333","₹33,333",1,https://housing.com/in/buy/new-delhi/sector-2-dwarka-gid/,no,,,,,null
locality,New Delhi,buy,Karampura,Independent House,"₹11,190","₹12,222","₹12,222",1,https://housing.com/in/buy/new-delhi/karampura-gid/,yes,9520,11190,10686,10502,"[[""Apr'25-Jun'25"", 9520], [""July'25-Sept'25"", 10686], [""Oct'25-Dec'25"", 10502], [""Jan'26-Mar'26"", 11190]]"
locality,New Delhi,buy,Vijay Nagar,Independent House,"₹62,222","₹62,222","₹62,222",1,https://housing.com/in/buy/new-delhi/vijay-nagar-gid/,no,,,,,null
locality,New Delhi,buy,Malcha,Independent House,"₹53,248","₹53,248","₹53,248",1,https://housing.com/in/buy/new-delhi/malcha-gid/,no,,,,,null
locality,New Delhi,buy,Roop Nagar,Independent House,"₹32,258","₹32,258","₹32,258",1,https://housing.com/in/buy/new-delhi/roop-nagar-gid/,yes,57004,32258,61835,49462,"[[""Apr'25-Jun'25"", 57004], [""July'25-Sept'25"", 61835], [""Oct'25-Dec'25"", 49462], [""Jan'26-Mar'26"", 32258]]"
locality,New Delhi,buy,Pur VIllage,Independent House,"₹7,333","₹7,333","₹7,333",1,https://housing.com/in/buy/new-delhi/pur-village-gid/,no,,,,,null
locality,New Delhi,buy,Panchsheel Park,Independent House,"₹87,569",₹1 Lakh,₹1 Lakh,1,https://housing.com/in/buy/new-delhi/panchsheel-park-gid/,yes,60231,87569,61944,66851,"[[""Apr'25-Jun'25"", 60231], [""July'25-Sept'25"", 61944], [""Oct'25-Dec'25"", 66851], [""Jan'26-Mar'26"", 87569]]"
locality,New Delhi,buy,Pul Prahlad Pur,Independent House,"₹22,110","₹13,666","₹13,666",1,https://housing.com/in/buy/new-delhi/pul-prahlad-pur-gid/,yes,,22110,,22279,"[[""Oct'25-Dec'25"", 22279], [""Jan'26-Mar'26"", 22110]]"
locality,New Delhi,buy,Govindpuri Extension,Independent House,"₹11,321","₹13,043","₹13,043",1,https://housing.com/in/buy/new-delhi/govindpuri-extension-gid/,yes,,11321,16381,12150,"[[""July'25-Sept'25"", 16381], [""Oct'25-Dec'25"", 12150], [""Jan'26-Mar'26"", 11321]]"
locality,New Delhi,buy,Sarai Rohilla,Independent House,"₹8,901","₹11,111","₹11,111",1,https://housing.com/in/buy/new-delhi/sarai-rohilla-gid/,yes,,8901,,6691,"[[""Oct'25-Dec'25"", 6691], [""Jan'26-Mar'26"", 8901]]"
locality,New Delhi,buy,Barwala,Independent House,"₹16,666","₹16,666","₹16,666",1,https://housing.com/in/buy/new-delhi/barwala-gid/,no,,,,,null
locality,New Delhi,buy,Chirag Dilli,Independent House,₹1 Lakh,₹1 Lakh,₹1 Lakh,1,https://housing.com/in/buy/new-delhi/chirag-dilli-gid/,no,,,,,null
locality,New Delhi,buy,Kashmere Gate,Independent House,"₹72,592","₹100,000","₹100,000",1,https://housing.com/in/buy/new-delhi/kashmere-gate-gid/,yes,71578,72592,53644,54320,"[[""Apr'25-Jun'25"", 71578], [""July'25-Sept'25"", 53644], [""Oct'25-Dec'25"", 54320], [""Jan'26-Mar'26"", 72592]]"
locality,New Delhi,buy,Sector 13 Dwarka,Independent House,"₹5,791","₹3,687","₹3,687",1,https://housing.com/in/buy/new-delhi/sector-13-dwarka-gid/,yes,,5791,,7895,"[[""Oct'25-Dec'25"", 7895], [""Jan'26-Mar'26"", 5791]]"
locality,New Delhi,buy,Sarvodaya Enclave,Independent House,"₹31,481","₹31,481","₹31,481",1,https://housing.com/in/buy/new-delhi/sarvodaya-enclave-gid/,yes,,31481,,31481,"[[""Oct'25-Dec'25"", 31481], [""Jan'26-Mar'26"", 31481]]"
locality,New Delhi,buy,Pochanpur Colony,Independent House,"₹29,100","₹29,100","₹29,100",1,https://housing.com/in/buy/new-delhi/pochanpur-colony-gid/,no,,,,,null
locality,New Delhi,buy,Sector 21 Rohini,Apartment,"₹11,627","₹11,627","₹11,627",1,https://housing.com/in/buy/new-delhi/sector-21-rohini-gid/,yes,8672,11627,8734,10232,"[[""Apr'25-Jun'25"", 8672], [""July'25-Sept'25"", 8734], [""Oct'25-Dec'25"", 10232], [""Jan'26-Mar'26"", 11627]]"
locality,New Delhi,buy,GTB Nagar,Apartment,"₹11,875","₹11,875","₹11,875",1,https://housing.com/in/buy/new-delhi/gtb-nagar-gid/,no,,,,,null
locality,New Delhi,buy,Tajpur,Apartment,"₹5,297","₹5,197","₹5,197",1,https://housing.com/in/buy/new-delhi/tajpur-gid/,yes,,5297,,5357,"[[""Oct'25-Dec'25"", 5357], [""Jan'26-Mar'26"", 5297]]"
locality,New Delhi,buy,Azadpur,Apartment,"₹5,690","₹2,536","₹2,536",1,https://housing.com/in/buy/new-delhi/azadpur-gid/,yes,,5690,7140,7401,"[[""July'25-Sept'25"", 7140], [""Oct'25-Dec'25"", 7401], [""Jan'26-Mar'26"", 5690]]"
locality,New Delhi,buy,Tara Nagar,Apartment,"₹6,130","₹6,064","₹6,064",1,https://housing.com/in/buy/new-delhi/tara-nagar-gid/,yes,5535,6130,5625,6153,"[[""Apr'25-Jun'25"", 5535], [""July'25-Sept'25"", 5625], [""Oct'25-Dec'25"", 6153], [""Jan'26-Mar'26"", 6130]]"
locality,New Delhi,buy,Sector 39 Rohini,Apartment,"₹4,147","₹4,444","₹4,444",1,https://housing.com/in/buy/new-delhi/sector-39-rohini-gid/,yes,4487,4147,4217,3940,"[[""Apr'25-Jun'25"", 4487], [""July'25-Sept'25"", 4217], [""Oct'25-Dec'25"", 3940], [""Jan'26-Mar'26"", 4147]]"
locality,New Delhi,buy,Sarvodaya Enclave,Apartment,"₹21,666","₹30,000","₹30,000",1,https://housing.com/in/buy/new-delhi/sarvodaya-enclave-gid/,no,,,,,null
locality,New Delhi,buy,Daryaganj,Apartment,"₹11,753","₹11,764","₹11,764",1,https://housing.com/in/buy/new-delhi/daryaganj-gid/,yes,8932,11753,8596,11746,"[[""Apr'25-Jun'25"", 8932], [""July'25-Sept'25"", 8596], [""Oct'25-Dec'25"", 11746], [""Jan'26-Mar'26"", 11753]]"
locality,New Delhi,buy,Sector 26 Rohini,Apartment,"₹13,500","₹13,500","₹13,500",1,https://housing.com/in/buy/new-delhi/sector-26-rohini-gid/,no,,,,,null
locality,New Delhi,buy,Mangolpuri,Apartment,"₹17,462","₹23,111","₹23,111",1,https://housing.com/in/buy/new-delhi/mangolpuri-gid/,no,,,,,null
locality,New Delhi,buy,Jahangirpuri,Apartment,"₹5,967","₹3,269","₹3,269",1,https://housing.com/in/buy/new-delhi/jahangirpuri-gid/,yes,5294,5967,5390,6200,"[[""Apr'25-Jun'25"", 5294], [""July'25-Sept'25"", 5390], [""Oct'25-Dec'25"", 6200], [""Jan'26-Mar'26"", 5967]]"
locality,New Delhi,buy,Sitapuri,Apartment,"₹7,160","₹7,076","₹7,076",1,https://housing.com/in/buy/new-delhi/sitapuri-gid/,yes,6790,7160,7093,7211,"[[""Apr'25-Jun'25"", 6790], [""July'25-Sept'25"", 7093], [""Oct'25-Dec'25"", 7211], [""Jan'26-Mar'26"", 7160]]"
locality,New Delhi,buy,Sector 10 Rohini,Apartment,"₹43,672","₹18,274","₹18,274",1,https://housing.com/in/buy/new-delhi/sector-10-rohini-gid/,yes,,43672,,54969,"[[""Oct'25-Dec'25"", 54969], [""Jan'26-Mar'26"", 43672]]"
locality,New Delhi,buy,Siri Fort,Apartment,"₹53,333","₹53,333","₹53,333",1,https://housing.com/in/buy/new-delhi/siri-fort-gid/,no,,,,,null
locality,New Delhi,buy,Baljit Nagar,Apartment,"₹3,198","₹5,116","₹5,116",1,https://housing.com/in/buy/new-delhi/baljit-nagar-gid/,no,,,,,null
locality,New Delhi,buy,Rangpuri,Apartment,"₹4,306","₹3,627","₹3,627",1,https://housing.com/in/buy/new-delhi/rangpuri-gid/,yes,4150,4306,4558,4864,"[[""Apr'25-Jun'25"", 4150], [""July'25-Sept'25"", 4558], [""Oct'25-Dec'25"", 4864], [""Jan'26-Mar'26"", 4306]]"
locality,New Delhi,buy,Vivek Vihar,Apartment,"₹12,159","₹15,000","₹15,000",1,https://housing.com/in/buy/new-delhi/vivek-vihar-gid/,yes,11250,12159,12031,11329,"[[""Apr'25-Jun'25"", 11250], [""July'25-Sept'25"", 12031], [""Oct'25-Dec'25"", 11329], [""Jan'26-Mar'26"", 12159]]"
locality,New Delhi,buy,Gokalpur,Apartment,"₹5,982","₹6,807","₹6,807",1,https://housing.com/in/buy/new-delhi/gokalpur-gid/,yes,,5982,,5157,"[[""Oct'25-Dec'25"", 5157], [""Jan'26-Mar'26"", 5982]]"
locality,New Delhi,buy,Navjeevan Vihar,Apartment,"₹23,333","₹23,333","₹23,333",1,https://housing.com/in/buy/new-delhi/navjeevan-vihar-gid/,no,,,,,null
locality,New Delhi,buy,West Sagarpur,Apartment,"₹5,931","₹7,777","₹7,777",1,https://housing.com/in/buy/new-delhi/west-sagarpur-gid/,yes,4214,5931,4149,4823,"[[""Apr'25-Jun'25"", 4214], [""July'25-Sept'25"", 4149], [""Oct'25-Dec'25"", 4823], [""Jan'26-Mar'26"", 5931]]"
locality,New Delhi,buy,Madanpur Khadar,Independent House,"₹11,666","₹11,666","₹11,666",1,https://housing.com/in/buy/new-delhi/madanpur-khadar-gid/,no,,,,,null
locality,New Delhi,buy,Lado Sarai,Independent House,"₹6,533","₹4,800","₹4,800",1,https://housing.com/in/buy/new-delhi/lado-sarai-gid/,yes,,6533,,7232,"[[""Oct'25-Dec'25"", 7232], [""Jan'26-Mar'26"", 6533]]"
locality,New Delhi,buy,Sector 1 Rohini,Independent House,"₹24,709","₹24,709","₹24,709",1,https://housing.com/in/buy/new-delhi/sector-1-rohini-gid/,yes,28072,24709,38839,35116,"[[""Apr'25-Jun'25"", 28072], [""July'25-Sept'25"", 38839], [""Oct'25-Dec'25"", 35116], [""Jan'26-Mar'26"", 24709]]"
locality,New Delhi,buy,Bakhtawar Pur Village,Independent House,"₹5,481","₹1,333","₹1,333",1,https://housing.com/in/buy/new-delhi/bakhtawar-pur-village-gid/,yes,5299,5481,6792,7084,"[[""Apr'25-Jun'25"", 5299], [""July'25-Sept'25"", 6792], [""Oct'25-Dec'25"", 7084], [""Jan'26-Mar'26"", 5481]]"
locality,New Delhi,buy,Hauz Khas,Independent House,"₹55,168","₹51,587","₹51,587",1,https://housing.com/in/buy/new-delhi/hauz-khas-gid/,yes,32712,55168,38819,48068,"[[""Apr'25-Jun'25"", 32712], [""July'25-Sept'25"", 38819], [""Oct'25-Dec'25"", 48068], [""Jan'26-Mar'26"", 55168]]"
locality,New Delhi,buy,Sitapuri,Independent House,"₹6,739","₹6,739","₹6,739",1,https://housing.com/in/buy/new-delhi/sitapuri-gid/,no,,,,,null
locality,New Delhi,buy,Chanakyapuri,Independent House,"₹65,000","₹65,000","₹65,000",1,https://housing.com/in/buy/new-delhi/chanakyapuri-gid/,no,,,,,null
locality,New Delhi,buy,Jhilmil Colony,Independent House,"₹40,478","₹57,777","₹57,777",1,https://housing.com/in/buy/new-delhi/jhilmil-colony-gid/,no,,,,,null
locality,New Delhi,buy,Sector 12 Dwarka,Independent House,"₹10,588","₹10,588","₹10,588",1,https://housing.com/in/buy/new-delhi/sector-12-dwarka-gid/,no,,,,,null
locality,New Delhi,buy,Mehrauli,Independent House,"₹7,251","₹5,000","₹5,000",1,https://housing.com/in/buy/new-delhi/mehrauli-gid/,yes,,7251,10430,8152,"[[""July'25-Sept'25"", 10430], [""Oct'25-Dec'25"", 8152], [""Jan'26-Mar'26"", 7251]]"
locality,New Delhi,buy,Sawda,Independent House,"₹5,499","₹5,333","₹5,333",1,https://housing.com/in/buy/new-delhi/sawda-gid/,yes,,5499,5833,5666,"[[""July'25-Sept'25"", 5833], [""Oct'25-Dec'25"", 5666], [""Jan'26-Mar'26"", 5499]]"
locality,New Delhi,buy,Siri Fort,Independent House,₹1 Lakh,₹1 Lakh,₹1 Lakh,1,https://housing.com/in/buy/new-delhi/siri-fort-gid/,yes,,101851,,98147,"[[""Oct'25-Dec'25"", 98147], [""Jan'26-Mar'26"", 101851]]"
locality,New Delhi,buy,Shankar Vihar,Independent House,"₹2,621","₹2,621","₹2,621",1,https://housing.com/in/buy/new-delhi/shankar-vihar-gid/,no,,,,,null
locality,New Delhi,buy,Sector 23 Rohini,Independent House,"₹7,944","₹7,666","₹7,666",1,https://housing.com/in/buy/new-delhi/sector-23-rohini-gid/,yes,,7944,7453,7709,"[[""July'25-Sept'25"", 7453], [""Oct'25-Dec'25"", 7709], [""Jan'26-Mar'26"", 7944]]"
locality,New Delhi,buy,Moti Nagar,Independent House,"₹27,827","₹25,000","₹25,000",1,https://housing.com/in/buy/new-delhi/moti-nagar-gid/,yes,29973,27827,29251,29718,"[[""Apr'25-Jun'25"", 29973], [""July'25-Sept'25"", 29251], [""Oct'25-Dec'25"", 29718], [""Jan'26-Mar'26"", 27827]]"
locality,New Delhi,buy,Mandi House,Independent House,"₹35,952","₹37,500","₹37,500",1,https://housing.com/in/buy/new-delhi/mandi-house-gid/,yes,,35952,63363,45457,"[[""July'25-Sept'25"", 63363], [""Oct'25-Dec'25"", 45457], [""Jan'26-Mar'26"", 35952]]"
locality,New Delhi,buy,Sector 28 Dwarka,Independent House,"₹20,711","₹20,650","₹20,650",1,https://housing.com/in/buy/new-delhi/sector-28-dwarka-gid/,yes,17983,20711,17125,18590,"[[""Apr'25-Jun'25"", 17983], [""July'25-Sept'25"", 17125], [""Oct'25-Dec'25"", 18590], [""Jan'26-Mar'26"", 20711]]"
locality,New Delhi,buy,Jamia Nagar,Independent House,"₹12,368","₹10,000","₹10,000",1,https://housing.com/in/buy/new-delhi/jamia-nagar-gid/,yes,,12368,18725,13158,"[[""July'25-Sept'25"", 18725], [""Oct'25-Dec'25"", 13158], [""Jan'26-Mar'26"", 12368]]"
locality,New Delhi,buy,Kapashera,Independent House,"₹2,500","₹2,500","₹2,500",1,https://housing.com/in/buy/new-delhi/kapashera-gid/,no,,,,,null
locality,New Delhi,buy,Connaught Place,Independent House,"₹76,353","₹59,464","₹59,464",1,https://housing.com/in/buy/new-delhi/connaught-place-gid/,yes,,76353,,69076,"[[""Oct'25-Dec'25"", 69076], [""Jan'26-Mar'26"", 76353]]"
locality,New Delhi,buy,Mansarover Garden,Apartment,"₹18,111","₹18,111","₹18,111",1,https://housing.com/in/buy/new-delhi/mansarover-garden-gid/,no,,,,,null
locality,New Delhi,buy,Sector 6 Rohini,Apartment,"₹12,067","₹15,000","₹15,000",1,https://housing.com/in/buy/new-delhi/sector-6-rohini-gid/,yes,15000,12067,12556,10662,"[[""Apr'25-Jun'25"", 15000], [""July'25-Sept'25"", 12556], [""Oct'25-Dec'25"", 10662], [""Jan'26-Mar'26"", 12067]]"
locality,New Delhi,buy,Nanak Heri Village,Apartment,"₹15,454","₹15,454","₹15,454",1,https://housing.com/in/buy/new-delhi/nanak-heri-village-gid/,yes,16545,15454,11944,12821,"[[""Apr'25-Jun'25"", 16545], [""July'25-Sept'25"", 11944], [""Oct'25-Dec'25"", 12821], [""Jan'26-Mar'26"", 15454]]"
locality,New Delhi,buy,Old Seemapuri,Apartment,"₹7,000","₹7,000","₹7,000",1,https://housing.com/in/buy/new-delhi/old-seemapuri-gid/,no,,,,,null
locality,New Delhi,buy,Ramesh Nagar,Apartment,"₹13,742","₹15,757","₹15,757",1,https://housing.com/in/buy/new-delhi/ramesh-nagar-gid/,yes,,13742,,12399,"[[""Oct'25-Dec'25"", 12399], [""Jan'26-Mar'26"", 13742]]"
locality,New Delhi,buy,Baprola,Apartment,₹342,₹342,₹342,1,https://housing.com/in/buy/new-delhi/baprola-gid/,no,,,,,null
locality,New Delhi,buy,Inderlok,Apartment,"₹6,250","₹6,250","₹6,250",1,https://housing.com/in/buy/new-delhi/inderlok-gid/,no,,,,,null
locality,New Delhi,buy,Katwaria Sarai,Apartment,"₹21,533","₹18,333","₹18,333",1,https://housing.com/in/buy/new-delhi/katwaria-sarai-gid/,yes,12249,21533,16800,22813,"[[""Apr'25-Jun'25"", 12249], [""July'25-Sept'25"", 16800], [""Oct'25-Dec'25"", 22813], [""Jan'26-Mar'26"", 21533]]"
locality,New Delhi,buy,South Extension I,Apartment,"₹11,500","₹11,500","₹11,500",1,https://housing.com/in/buy/new-delhi/south-extension-i-gid/,yes,13871,11500,16065,15977,"[[""Apr'25-Jun'25"", 13871], [""July'25-Sept'25"", 16065], [""Oct'25-Dec'25"", 15977], [""Jan'26-Mar'26"", 11500]]"
locality,New Delhi,buy,Tikri Khurd,Apartment,"₹7,857","₹7,857","₹7,857",1,https://housing.com/in/buy/new-delhi/tikri-khurd-gid/,no,,,,,null
locality,New Delhi,buy,Suraj Vihar,Apartment,"₹9,259","₹9,259","₹9,259",1,https://housing.com/in/buy/new-delhi/suraj-vihar-gid/,no,,,,,null
locality,New Delhi,buy,Shakarpur Khas,Apartment,"₹8,201","₹8,201","₹8,201",1,https://housing.com/in/buy/new-delhi/shakarpur-khas-gid/,yes,9030,8201,7055,6450,"[[""Apr'25-Jun'25"", 9030], [""July'25-Sept'25"", 7055], [""Oct'25-Dec'25"", 6450], [""Jan'26-Mar'26"", 8201]]"
locality,New Delhi,buy,Connaught Place,Apartment,"₹53,057","₹53,057","₹53,057",1,https://housing.com/in/buy/new-delhi/connaught-place-gid/,no,,,,,null
locality,New Delhi,buy,Greater Kailash,Apartment,"₹16,666","₹16,666","₹16,666",1,https://housing.com/in/buy/new-delhi/greater-kailash-gid/,no,,,,,null
locality,New Delhi,buy,Mayapuri,Apartment,"₹10,250","₹11,875","₹11,875",1,https://housing.com/in/buy/new-delhi/mayapuri-gid/,yes,,10250,15455,12202,"[[""July'25-Sept'25"", 15455], [""Oct'25-Dec'25"", 12202], [""Jan'26-Mar'26"", 10250]]"
locality,New Delhi,buy,Fateh Nagar,Apartment,"₹8,024","₹8,333","₹8,333",1,https://housing.com/in/buy/new-delhi/fateh-nagar-gid/,yes,7510,8024,8001,8008,"[[""Apr'25-Jun'25"", 7510], [""July'25-Sept'25"", 8001], [""Oct'25-Dec'25"", 8008], [""Jan'26-Mar'26"", 8024]]"
locality,New Delhi,buy,Shakti Nagar,Apartment,"₹13,972","₹8,500","₹8,500",1,https://housing.com/in/buy/new-delhi/shakti-nagar-gid/,yes,,13972,13388,15232,"[[""July'25-Sept'25"", 13388], [""Oct'25-Dec'25"", 15232], [""Jan'26-Mar'26"", 13972]]"
locality,New Delhi,buy,Ranjeet Nagar,Apartment,"₹5,444","₹4,000","₹4,000",1,https://housing.com/in/buy/new-delhi/ranjeet-nagar-gid/,yes,5980,5444,7132,7388,"[[""Apr'25-Jun'25"", 5980], [""July'25-Sept'25"", 7132], [""Oct'25-Dec'25"", 7388], [""Jan'26-Mar'26"", 5444]]"
locality,New Delhi,buy,Sector 16 Dwarka,Apartment,"₹34,677","₹3,833","₹3,833",1,https://housing.com/in/buy/new-delhi/sector-16-dwarka-gid/,yes,,34677,,38369,"[[""Oct'25-Dec'25"", 38369], [""Jan'26-Mar'26"", 34677]]"
locality,New Delhi,buy,Sector 5 Rohini,Apartment,"₹10,629","₹11,290","₹11,290",1,https://housing.com/in/buy/new-delhi/sector-5-rohini-gid/,yes,,10629,9863,10094,"[[""July'25-Sept'25"", 9863], [""Oct'25-Dec'25"", 10094], [""Jan'26-Mar'26"", 10629]]"
locality,New Delhi,buy,Sector 18 Rohini,Independent House,"₹13,487","₹13,487","₹13,487",1,https://housing.com/in/buy/new-delhi/sector-18-rohini-gid/,no,,,,,null
