record_type,city,product,locality_name,property_type,avg_price_per_sqft,min_price,max_price,total_listings,locality_url,has_trend_data,trend_Apr'25-Jun'25,trend_Jan'26-Mar'26,trend_July'25-Sept'25,trend_Oct'25-Dec'25,trend_raw
locality,Ahmedabad,buy,Naroda,Independent House,"₹10,441","₹3,211","₹43,333",18,https://housing.com/in/buy/ahmedabad/naroda-gid/,yes,9903,10441,11915,13062,"[[""Apr'25-Jun'25"", 9903], [""July'25-Sept'25"", 11915], [""Oct'25-Dec'25"", 13062], [""Jan'26-Mar'26"", 10441]]"
locality,Ahmedabad,buy,Amraiwadi,Independent House,"₹6,094","₹2,224","₹11,728",18,https://housing.com/in/buy/ahmedabad/amraiwadi-gid/,yes,8444,6094,6348,5856,"[[""Apr'25-Jun'25"", 8444], [""July'25-Sept'25"", 6348], [""Oct'25-Dec'25"", 5856], [""Jan'26-Mar'26"", 6094]]"
locality,Ahmedabad,buy,Juhapura,Independent House,"₹7,289","₹2,000","₹14,514",17,https://housing.com/in/buy/ahmedabad/juhapura-gid/,yes,7961,7289,9171,7820,"[[""Apr'25-Jun'25"", 7961], [""July'25-Sept'25"", 9171], [""Oct'25-Dec'25"", 7820], [""Jan'26-Mar'26"", 7289]]"
locality,Ahmedabad,buy,Vatva,Independent House,"₹7,600","₹2,347","₹25,000",16,https://housing.com/in/buy/ahmedabad/vatva-gid/,yes,6285,7600,6417,7229,"[[""Apr'25-Jun'25"", 6285], [""July'25-Sept'25"", 6417], [""Oct'25-Dec'25"", 7229], [""Jan'26-Mar'26"", 7600]]"
locality,Ahmedabad,buy,Ambawadi,Independent House,"₹12,522","₹8,875","₹22,000",16,https://housing.com/in/buy/ahmedabad/ambawadi-gid/,yes,12168,12522,13296,12393,"[[""Apr'25-Jun'25"", 12168], [""July'25-Sept'25"", 13296], [""Oct'25-Dec'25"", 12393], [""Jan'26-Mar'26"", 12522]]"
locality,Ahmedabad,buy,Lambha,Independent House,"₹7,793",₹450,"₹56,000",16,https://housing.com/in/buy/ahmedabad/lambha-gid/,yes,9008,7793,9931,9588,"[[""Apr'25-Jun'25"", 9008], [""July'25-Sept'25"", 9931], [""Oct'25-Dec'25"", 9588], [""Jan'26-Mar'26"", 7793]]"
locality,Ahmedabad,buy,Khokhra,Independent House,"₹14,051","₹3,333","₹52,777",15,https://housing.com/in/buy/ahmedabad/khokhra-gid/,yes,18127,14051,13160,13619,"[[""Apr'25-Jun'25"", 18127], [""July'25-Sept'25"", 13160], [""Oct'25-Dec'25"", 13619], [""Jan'26-Mar'26"", 14051]]"
locality,Ahmedabad,buy,Shilaj,Independent House,"₹14,578","₹9,004","₹22,222",14,https://housing.com/in/buy/ahmedabad/shilaj-gid/,yes,15046,14578,16250,13421,"[[""Apr'25-Jun'25"", 15046], [""July'25-Sept'25"", 16250], [""Oct'25-Dec'25"", 13421], [""Jan'26-Mar'26"", 14578]]"
locality,Ahmedabad,buy,Navrangpura,Independent House,"₹15,562","₹8,333","₹25,000",14,https://housing.com/in/buy/ahmedabad/navrangpura-gid/,yes,13958,15562,13741,14342,"[[""Apr'25-Jun'25"", 13958], [""July'25-Sept'25"", 13741], [""Oct'25-Dec'25"", 14342], [""Jan'26-Mar'26"", 15562]]"
locality,Ahmedabad,buy,Naranpura,Independent House,"₹10,790","₹4,074","₹16,795",13,https://housing.com/in/buy/ahmedabad/naranpura-gid/,yes,11540,10790,12135,12145,"[[""Apr'25-Jun'25"", 11540], [""July'25-Sept'25"", 12135], [""Oct'25-Dec'25"", 12145], [""Jan'26-Mar'26"", 10790]]"
locality,Ahmedabad,buy,Chanakyapuri,Independent House,"₹13,282","₹4,000","₹24,399",13,https://housing.com/in/buy/ahmedabad/chanakyapuri-gid/,yes,13061,13282,11074,11921,"[[""Apr'25-Jun'25"", 13061], [""July'25-Sept'25"", 11074], [""Oct'25-Dec'25"", 11921], [""Jan'26-Mar'26"", 13282]]"
locality,Ahmedabad,buy,Nana Chiloda,Independent House,"₹10,176","₹3,739","₹31,333",13,https://housing.com/in/buy/ahmedabad/nana-chiloda-gid/,yes,13262,10176,11624,13928,"[[""Apr'25-Jun'25"", 13262], [""July'25-Sept'25"", 11624], [""Oct'25-Dec'25"", 13928], [""Jan'26-Mar'26"", 10176]]"
locality,Ahmedabad,buy,Ranip,Independent House,"₹12,094","₹5,617","₹25,000",12,https://housing.com/in/buy/ahmedabad/ranip-gid/,yes,11191,12094,13161,10707,"[[""Apr'25-Jun'25"", 11191], [""July'25-Sept'25"", 13161], [""Oct'25-Dec'25"", 10707], [""Jan'26-Mar'26"", 12094]]"
locality,Ahmedabad,buy,Saijpur Bogha,Independent House,"₹9,595","₹3,298","₹40,000",11,https://housing.com/in/buy/ahmedabad/saijpur-bogha-gid/,yes,7140,9595,5911,6889,"[[""Apr'25-Jun'25"", 7140], [""July'25-Sept'25"", 5911], [""Oct'25-Dec'25"", 6889], [""Jan'26-Mar'26"", 9595]]"
locality,Ahmedabad,buy,Bhadaj,Independent House,"₹13,686","₹2,333","₹21,957",11,https://housing.com/in/buy/ahmedabad/bhadaj-gid/,yes,15365,13686,14922,15648,"[[""Apr'25-Jun'25"", 15365], [""July'25-Sept'25"", 14922], [""Oct'25-Dec'25"", 15648], [""Jan'26-Mar'26"", 13686]]"
locality,Ahmedabad,buy,Jodhpur,Independent House,"₹11,085","₹6,666","₹23,529",11,https://housing.com/in/buy/ahmedabad/jodhpur-gid/,yes,13589,11085,12745,10144,"[[""Apr'25-Jun'25"", 13589], [""July'25-Sept'25"", 12745], [""Oct'25-Dec'25"", 10144], [""Jan'26-Mar'26"", 11085]]"
locality,Ahmedabad,buy,Narolgam,Independent House,"₹4,530","₹1,666","₹12,222",10,https://housing.com/in/buy/ahmedabad/narolgam-gid/,yes,5089,4530,4880,4250,"[[""Apr'25-Jun'25"", 5089], [""July'25-Sept'25"", 4880], [""Oct'25-Dec'25"", 4250], [""Jan'26-Mar'26"", 4530]]"
locality,Ahmedabad,buy,Jasodanagr,Independent House,"₹8,752","₹2,555","₹19,200",10,https://housing.com/in/buy/ahmedabad/jasodanagr-gid/,yes,10178,8752,8080,8095,"[[""Apr'25-Jun'25"", 10178], [""July'25-Sept'25"", 8080], [""Oct'25-Dec'25"", 8095], [""Jan'26-Mar'26"", 8752]]"
locality,Ahmedabad,buy,Sola,Independent House,"₹21,456","₹6,410","₹40,000",10,https://housing.com/in/buy/ahmedabad/sola-gid/,yes,14108,21456,17931,16368,"[[""Apr'25-Jun'25"", 14108], [""July'25-Sept'25"", 17931], [""Oct'25-Dec'25"", 16368], [""Jan'26-Mar'26"", 21456]]"
locality,Ahmedabad,buy,Shyamal,Independent House,"₹17,486","₹12,222","₹49,603",10,https://housing.com/in/buy/ahmedabad/shyamal-gid/,yes,14505,17486,12635,13070,"[[""Apr'25-Jun'25"", 14505], [""July'25-Sept'25"", 12635], [""Oct'25-Dec'25"", 13070], [""Jan'26-Mar'26"", 17486]]"
locality,Ahmedabad,buy,Ghatlodiya,Villa,"₹14,274","₹10,185","₹22,401",9,https://housing.com/in/buy/ahmedabad/ghatlodiya-gid/,yes,10367,14274,10781,10838,"[[""Apr'25-Jun'25"", 10367], [""July'25-Sept'25"", 10781], [""Oct'25-Dec'25"", 10838], [""Jan'26-Mar'26"", 14274]]"
locality,Ahmedabad,buy,Isanpur,Villa,"₹9,309","₹1,904","₹12,777",9,https://housing.com/in/buy/ahmedabad/isanpur-gid/,yes,,9309,,10598,"[[""Oct'25-Dec'25"", 10598], [""Jan'26-Mar'26"", 9309]]"
locality,Ahmedabad,buy,Ghodasar,Villa,"₹6,792",₹737,"₹11,419",8,https://housing.com/in/buy/ahmedabad/ghodasar-gid/,yes,7960,6792,9326,9244,"[[""Apr'25-Jun'25"", 7960], [""July'25-Sept'25"", 9326], [""Oct'25-Dec'25"", 9244], [""Jan'26-Mar'26"", 6792]]"
locality,Ahmedabad,buy,Science City,Villa,"₹18,764","₹11,111","₹26,785",8,https://housing.com/in/buy/ahmedabad/science-city-gid/,yes,16606,18764,15560,17155,"[[""Apr'25-Jun'25"", 16606], [""July'25-Sept'25"", 15560], [""Oct'25-Dec'25"", 17155], [""Jan'26-Mar'26"", 18764]]"
locality,Ahmedabad,buy,Vatva,Villa,"₹6,795","₹3,690","₹11,428",7,https://housing.com/in/buy/ahmedabad/vatva-gid/,yes,,6795,6067,6495,"[[""July'25-Sept'25"", 6067], [""Oct'25-Dec'25"", 6495], [""Jan'26-Mar'26"", 6795]]"
locality,Ahmedabad,buy,Navrangpura,Villa,"₹14,184","₹9,653","₹22,222",7,https://housing.com/in/buy/ahmedabad/navrangpura-gid/,yes,16074,14184,13083,13571,"[[""Apr'25-Jun'25"", 16074], [""July'25-Sept'25"", 13083], [""Oct'25-Dec'25"", 13571], [""Jan'26-Mar'26"", 14184]]"
locality,Ahmedabad,buy,Sanathal,Villa,"₹19,271","₹9,027","₹63,636",7,https://housing.com/in/buy/ahmedabad/sanathal-gid/,no,,,,,null
locality,Ahmedabad,buy,Naranpura,Villa,"₹12,203","₹9,259","₹18,412",7,https://housing.com/in/buy/ahmedabad/naranpura-gid/,yes,,12203,,12847,"[[""Oct'25-Dec'25"", 12847], [""Jan'26-Mar'26"", 12203]]"
locality,Ahmedabad,buy,Gokuldham,Villa,"₹24,128","₹7,998","₹93,877",6,https://housing.com/in/buy/ahmedabad/gokuldham-gid/,yes,,24128,,22984,"[[""Oct'25-Dec'25"", 22984], [""Jan'26-Mar'26"", 24128]]"
locality,Ahmedabad,buy,Ognaj,Villa,"₹12,913","₹9,645","₹19,916",6,https://housing.com/in/buy/ahmedabad/ognaj-gid/,yes,,12913,,20892,"[[""Oct'25-Dec'25"", 20892], [""Jan'26-Mar'26"", 12913]]"
locality,Ahmedabad,buy,Kasindra,Villa,"₹6,761","₹5,555","₹8,542",6,https://housing.com/in/buy/ahmedabad/kasindra-gid/,yes,9248,6761,6033,5495,"[[""Apr'25-Jun'25"", 9248], [""July'25-Sept'25"", 6033], [""Oct'25-Dec'25"", 5495], [""Jan'26-Mar'26"", 6761]]"
locality,Ahmedabad,buy,Shantigram,Villa,"₹16,083","₹11,618","₹26,984",6,https://housing.com/in/buy/ahmedabad/shantigram-gid/,yes,50753,16083,30855,25406,"[[""Apr'25-Jun'25"", 50753], [""July'25-Sept'25"", 30855], [""Oct'25-Dec'25"", 25406], [""Jan'26-Mar'26"", 16083]]"
locality,Ahmedabad,buy,Naroda,Villa,"₹9,780","₹1,150","₹21,582",6,https://housing.com/in/buy/ahmedabad/naroda-gid/,yes,18176,9780,12566,10476,"[[""Apr'25-Jun'25"", 18176], [""July'25-Sept'25"", 12566], [""Oct'25-Dec'25"", 10476], [""Jan'26-Mar'26"", 9780]]"
locality,Ahmedabad,buy,Sanand,Villa,"₹18,042","₹4,000","₹25,000",6,https://housing.com/in/buy/ahmedabad/sanand-gid/,no,,,,,null
locality,Ahmedabad,buy,Ambli,Villa,"₹16,579","₹12,000","₹18,750",5,https://housing.com/in/buy/ahmedabad/ambli-gid/,yes,17144,16579,13684,14962,"[[""Apr'25-Jun'25"", 17144], [""July'25-Sept'25"", 13684], [""Oct'25-Dec'25"", 14962], [""Jan'26-Mar'26"", 16579]]"
locality,Ahmedabad,buy,New Maninagar,Villa,"₹10,442","₹8,695","₹15,629",5,https://housing.com/in/buy/ahmedabad/new-maninagar-gid/,yes,8414,10442,8182,8818,"[[""Apr'25-Jun'25"", 8414], [""July'25-Sept'25"", 8182], [""Oct'25-Dec'25"", 8818], [""Jan'26-Mar'26"", 10442]]"
locality,Ahmedabad,buy,Paldi,Villa,"₹10,317","₹8,300","₹13,675",5,https://housing.com/in/buy/ahmedabad/paldi-gid/,yes,,10317,13842,12773,"[[""July'25-Sept'25"", 13842], [""Oct'25-Dec'25"", 12773], [""Jan'26-Mar'26"", 10317]]"
locality,Ahmedabad,buy,Gurukul,Villa,"₹13,259","₹10,877","₹16,666",4,https://housing.com/in/buy/ahmedabad/gurukul-gid/,yes,17721,13259,19332,15293,"[[""Apr'25-Jun'25"", 17721], [""July'25-Sept'25"", 19332], [""Oct'25-Dec'25"", 15293], [""Jan'26-Mar'26"", 13259]]"
locality,Ahmedabad,buy,Memnagar,Villa,"₹13,595","₹8,172","₹17,045",4,https://housing.com/in/buy/ahmedabad/memnagar-gid/,yes,20941,13595,22698,16352,"[[""Apr'25-Jun'25"", 20941], [""July'25-Sept'25"", 22698], [""Oct'25-Dec'25"", 16352], [""Jan'26-Mar'26"", 13595]]"
locality,Ahmedabad,buy,Nava Naroda,Villa,"₹48,101","₹9,629",₹1 Lakh,3,https://housing.com/in/buy/ahmedabad/nava-naroda-gid/,no,,,,,null
locality,Ahmedabad,buy,Isanpur,Apartment,"₹4,421","₹1,746","₹17,391",72,https://housing.com/in/buy/ahmedabad/isanpur-gid/,yes,4408,4421,4225,4123,"[[""Apr'25-Jun'25"", 4408], [""July'25-Sept'25"", 4225], [""Oct'25-Dec'25"", 4123], [""Jan'26-Mar'26"", 4421]]"
locality,Ahmedabad,buy,Navrangpura,Apartment,"₹7,822","₹4,466","₹13,661",68,https://housing.com/in/buy/ahmedabad/navrangpura-gid/,yes,7819,7822,7722,7642,"[[""Apr'25-Jun'25"", 7819], [""July'25-Sept'25"", 7722], [""Oct'25-Dec'25"", 7642], [""Jan'26-Mar'26"", 7822]]"
locality,Ahmedabad,buy,Sarkhej,Apartment,"₹5,552","₹1,734","₹10,000",60,https://housing.com/in/buy/ahmedabad/sarkhej-gid/,yes,4984,5552,5182,5520,"[[""Apr'25-Jun'25"", 4984], [""July'25-Sept'25"", 5182], [""Oct'25-Dec'25"", 5520], [""Jan'26-Mar'26"", 5552]]"
locality,Ahmedabad,buy,Naroda,Apartment,"₹4,196","₹1,944","₹8,288",59,https://housing.com/in/buy/ahmedabad/naroda-gid/,yes,3897,4196,4164,3909,"[[""Apr'25-Jun'25"", 3897], [""July'25-Sept'25"", 4164], [""Oct'25-Dec'25"", 3909], [""Jan'26-Mar'26"", 4196]]"
locality,Ahmedabad,buy,Ghodasar,Apartment,"₹4,489","₹1,459","₹10,000",58,https://housing.com/in/buy/ahmedabad/ghodasar-gid/,yes,4160,4489,4544,4917,"[[""Apr'25-Jun'25"", 4160], [""July'25-Sept'25"", 4544], [""Oct'25-Dec'25"", 4917], [""Jan'26-Mar'26"", 4489]]"
locality,Ahmedabad,buy,Makarba,Apartment,"₹6,667","₹4,199","₹10,000",55,https://housing.com/in/buy/ahmedabad/makarba-gid/,yes,6317,6667,6294,6265,"[[""Apr'25-Jun'25"", 6317], [""July'25-Sept'25"", 6294], [""Oct'25-Dec'25"", 6265], [""Jan'26-Mar'26"", 6667]]"
locality,Ahmedabad,buy,Koteshwar,Apartment,"₹5,939","₹4,491","₹14,556",49,https://housing.com/in/buy/ahmedabad/koteshwar-gid/,yes,5714,5939,5413,5699,"[[""Apr'25-Jun'25"", 5714], [""July'25-Sept'25"", 5413], [""Oct'25-Dec'25"", 5699], [""Jan'26-Mar'26"", 5939]]"
locality,Ahmedabad,buy,Memnagar,Apartment,"₹6,328","₹3,950","₹9,000",48,https://housing.com/in/buy/ahmedabad/memnagar-gid/,yes,6203,6328,6371,6745,"[[""Apr'25-Jun'25"", 6203], [""July'25-Sept'25"", 6371], [""Oct'25-Dec'25"", 6745], [""Jan'26-Mar'26"", 6328]]"
locality,Ahmedabad,buy,Sanand,Apartment,"₹3,598","₹2,636","₹7,764",48,https://housing.com/in/buy/ahmedabad/sanand-gid/,yes,3463,3598,3964,4019,"[[""Apr'25-Jun'25"", 3463], [""July'25-Sept'25"", 3964], [""Oct'25-Dec'25"", 4019], [""Jan'26-Mar'26"", 3598]]"
locality,Ahmedabad,buy,Ognaj,Apartment,"₹5,278","₹2,339","₹8,125",47,https://housing.com/in/buy/ahmedabad/ognaj-gid/,yes,5850,5278,5362,5273,"[[""Apr'25-Jun'25"", 5850], [""July'25-Sept'25"", 5362], [""Oct'25-Dec'25"", 5273], [""Jan'26-Mar'26"", 5278]]"
locality,Ahmedabad,buy,GIDC Naroda,Apartment,"₹4,516","₹1,984","₹9,554",46,https://housing.com/in/buy/ahmedabad/gidc-naroda-gid/,yes,3534,4516,3798,4397,"[[""Apr'25-Jun'25"", 3534], [""July'25-Sept'25"", 3798], [""Oct'25-Dec'25"", 4397], [""Jan'26-Mar'26"", 4516]]"
locality,Ahmedabad,buy,Shyamal,Apartment,"₹7,065","₹4,000","₹9,466",45,https://housing.com/in/buy/ahmedabad/shyamal-gid/,yes,6547,7065,7033,6867,"[[""Apr'25-Jun'25"", 6547], [""July'25-Sept'25"", 7033], [""Oct'25-Dec'25"", 6867], [""Jan'26-Mar'26"", 7065]]"
locality,Ahmedabad,buy,Odhav,Apartment,"₹3,705","₹1,515","₹7,000",39,https://housing.com/in/buy/ahmedabad/odhav-gid/,yes,3796,3705,3676,4088,"[[""Apr'25-Jun'25"", 3796], [""July'25-Sept'25"", 3676], [""Oct'25-Dec'25"", 4088], [""Jan'26-Mar'26"", 3705]]"
locality,Ahmedabad,buy,Science Park,Apartment,"₹6,827","₹4,864","₹10,687",38,https://housing.com/in/buy/ahmedabad/science-park-gid/,yes,8699,6827,8637,7842,"[[""Apr'25-Jun'25"", 8699], [""July'25-Sept'25"", 8637], [""Oct'25-Dec'25"", 7842], [""Jan'26-Mar'26"", 6827]]"
locality,Ahmedabad,buy,Lambha,Apartment,"₹3,362","₹1,616","₹8,333",37,https://housing.com/in/buy/ahmedabad/lambha-gid/,yes,2987,3362,3190,3725,"[[""Apr'25-Jun'25"", 2987], [""July'25-Sept'25"", 3190], [""Oct'25-Dec'25"", 3725], [""Jan'26-Mar'26"", 3362]]"
locality,Ahmedabad,buy,Ranip,Apartment,"₹5,277","₹3,673","₹10,264",36,https://housing.com/in/buy/ahmedabad/ranip-gid/,yes,4842,5277,4939,4817,"[[""Apr'25-Jun'25"", 4842], [""July'25-Sept'25"", 4939], [""Oct'25-Dec'25"", 4817], [""Jan'26-Mar'26"", 5277]]"
locality,Ahmedabad,buy,Chanakyapuri,Apartment,"₹5,580","₹3,629","₹8,130",36,https://housing.com/in/buy/ahmedabad/chanakyapuri-gid/,yes,5624,5580,5728,5671,"[[""Apr'25-Jun'25"", 5624], [""July'25-Sept'25"", 5728], [""Oct'25-Dec'25"", 5671], [""Jan'26-Mar'26"", 5580]]"
locality,Ahmedabad,buy,Iscon Ambli Road,Apartment,"₹10,153","₹7,500","₹14,078",33,https://housing.com/in/buy/ahmedabad/iscon-ambli-road-gid/,yes,9878,10153,10497,10488,"[[""Apr'25-Jun'25"", 9878], [""July'25-Sept'25"", 10497], [""Oct'25-Dec'25"", 10488], [""Jan'26-Mar'26"", 10153]]"
locality,Ahmedabad,buy,Nava Vadaj,Apartment,"₹6,424","₹2,200","₹11,343",31,https://housing.com/in/buy/ahmedabad/nava-vadaj-gid/,yes,5773,6424,5516,6468,"[[""Apr'25-Jun'25"", 5773], [""July'25-Sept'25"", 5516], [""Oct'25-Dec'25"", 6468], [""Jan'26-Mar'26"", 6424]]"
locality,Ahmedabad,buy,Ramdev Nagar,Apartment,"₹7,914","₹5,037","₹13,532",30,https://housing.com/in/buy/ahmedabad/ramdev-nagar-gid/,yes,8021,7914,7778,8052,"[[""Apr'25-Jun'25"", 8021], [""July'25-Sept'25"", 7778], [""Oct'25-Dec'25"", 8052], [""Jan'26-Mar'26"", 7914]]"
locality,Ahmedabad,buy,Gurukul,Independent House,"₹25,319","₹10,256",₹1 Lakh,10,https://housing.com/in/buy/ahmedabad/gurukul-gid/,no,,,,,null
locality,Ahmedabad,buy,Sanand,Independent House,"₹15,414","₹3,561","₹41,111",9,https://housing.com/in/buy/ahmedabad/sanand-gid/,yes,,15414,11398,11017,"[[""July'25-Sept'25"", 11398], [""Oct'25-Dec'25"", 11017], [""Jan'26-Mar'26"", 15414]]"
locality,Ahmedabad,buy,Thakkarbapa Nagar,Independent House,"₹8,719","₹3,378","₹15,441",9,https://housing.com/in/buy/ahmedabad/thakkarbapa-nagar-gid/,yes,8412,8719,8154,7800,"[[""Apr'25-Jun'25"", 8412], [""July'25-Sept'25"", 8154], [""Oct'25-Dec'25"", 7800], [""Jan'26-Mar'26"", 8719]]"
locality,Ahmedabad,buy,Bavla,Independent House,"₹3,884","₹1,777","₹6,500",9,https://housing.com/in/buy/ahmedabad/bavla-gid/,yes,,3884,,6068,"[[""Oct'25-Dec'25"", 6068], [""Jan'26-Mar'26"", 3884]]"
locality,Ahmedabad,buy,Bopal,Independent House,"₹9,203","₹3,392","₹14,302",9,https://housing.com/in/buy/ahmedabad/bopal-gid/,yes,9149,9203,10046,9411,"[[""Apr'25-Jun'25"", 9149], [""July'25-Sept'25"", 10046], [""Oct'25-Dec'25"", 9411], [""Jan'26-Mar'26"", 9203]]"
locality,Ahmedabad,buy,Gota,Independent House,"₹14,335","₹4,863","₹31,428",9,https://housing.com/in/buy/ahmedabad/gota-gid/,yes,16557,14335,11123,10890,"[[""Apr'25-Jun'25"", 16557], [""July'25-Sept'25"", 11123], [""Oct'25-Dec'25"", 10890], [""Jan'26-Mar'26"", 14335]]"
locality,Ahmedabad,buy,Vastrapur,Independent House,"₹25,871","₹9,259",₹1 Lakh,9,https://housing.com/in/buy/ahmedabad/vastrapur-gid/,no,,,,,null
locality,Ahmedabad,buy,Ramdev Nagar,Independent House,"₹28,263","₹12,711",₹1 Lakh,9,https://housing.com/in/buy/ahmedabad/ramdev-nagar-gid/,yes,41189,28263,45354,40544,"[[""Apr'25-Jun'25"", 41189], [""July'25-Sept'25"", 45354], [""Oct'25-Dec'25"", 40544], [""Jan'26-Mar'26"", 28263]]"
locality,Ahmedabad,buy,Nava Vadaj,Independent House,"₹14,775","₹3,333","₹48,000",8,https://housing.com/in/buy/ahmedabad/nava-vadaj-gid/,no,,,,,null
locality,Ahmedabad,buy,Chandlodia,Independent House,"₹7,836","₹3,800","₹12,600",8,https://housing.com/in/buy/ahmedabad/chandlodia-gid/,yes,7072,7836,7182,8642,"[[""Apr'25-Jun'25"", 7072], [""July'25-Sept'25"", 7182], [""Oct'25-Dec'25"", 8642], [""Jan'26-Mar'26"", 7836]]"
locality,Ahmedabad,buy,Vejalpur,Independent House,"₹8,620","₹3,869","₹14,379",8,https://housing.com/in/buy/ahmedabad/vejalpur-gid/,yes,9362,8620,7496,7860,"[[""Apr'25-Jun'25"", 9362], [""July'25-Sept'25"", 7496], [""Oct'25-Dec'25"", 7860], [""Jan'26-Mar'26"", 8620]]"
locality,Ahmedabad,buy,Shahpur,Independent House,"₹5,821",₹266,"₹13,888",7,https://housing.com/in/buy/ahmedabad/shahpur-gid/,yes,,5821,10952,8247,"[[""July'25-Sept'25"", 10952], [""Oct'25-Dec'25"", 8247], [""Jan'26-Mar'26"", 5821]]"
locality,Ahmedabad,buy,Kathwada,Independent House,"₹9,098","₹6,777","₹12,733",6,https://housing.com/in/buy/ahmedabad/kathwada-gid/,yes,,9098,6954,6731,"[[""July'25-Sept'25"", 6954], [""Oct'25-Dec'25"", 6731], [""Jan'26-Mar'26"", 9098]]"
locality,Ahmedabad,buy,Khadia,Independent House,"₹5,041","₹2,962","₹7,377",6,https://housing.com/in/buy/ahmedabad/khadia-gid/,yes,9141,5041,7080,7722,"[[""Apr'25-Jun'25"", 9141], [""July'25-Sept'25"", 7080], [""Oct'25-Dec'25"", 7722], [""Jan'26-Mar'26"", 5041]]"
locality,Ahmedabad,buy,Vasna,Independent House,"₹10,481","₹7,500","₹12,698",6,https://housing.com/in/buy/ahmedabad/vasna-gid/,yes,15154,10481,14788,15630,"[[""Apr'25-Jun'25"", 15154], [""July'25-Sept'25"", 14788], [""Oct'25-Dec'25"", 15630], [""Jan'26-Mar'26"", 10481]]"
locality,Ahmedabad,buy,Manipur,Independent House,"₹7,724","₹5,555","₹9,428",6,https://housing.com/in/buy/ahmedabad/manipur-gid/,yes,6778,7724,6941,6658,"[[""Apr'25-Jun'25"", 6778], [""July'25-Sept'25"", 6941], [""Oct'25-Dec'25"", 6658], [""Jan'26-Mar'26"", 7724]]"
locality,Ahmedabad,buy,Zundal,Independent House,"₹30,361","₹11,578",₹1 Lakh,6,https://housing.com/in/buy/ahmedabad/zundal-gid/,yes,,30361,27610,33678,"[[""July'25-Sept'25"", 27610], [""Oct'25-Dec'25"", 33678], [""Jan'26-Mar'26"", 30361]]"
locality,Ahmedabad,buy,Shahibaug,Independent House,"₹22,321","₹8,375","₹65,789",6,https://housing.com/in/buy/ahmedabad/shahibaug-gid/,yes,22642,22321,24321,19625,"[[""Apr'25-Jun'25"", 22642], [""July'25-Sept'25"", 24321], [""Oct'25-Dec'25"", 19625], [""Jan'26-Mar'26"", 22321]]"
locality,Ahmedabad,buy,Memnagar,Independent House,"₹16,119","₹12,777","₹21,266",6,https://housing.com/in/buy/ahmedabad/memnagar-gid/,yes,12698,16119,14025,14254,"[[""Apr'25-Jun'25"", 12698], [""July'25-Sept'25"", 14025], [""Oct'25-Dec'25"", 14254], [""Jan'26-Mar'26"", 16119]]"
locality,Ahmedabad,buy,Kasindra,Independent House,"₹6,358","₹3,958","₹10,000",6,https://housing.com/in/buy/ahmedabad/kasindra-gid/,no,,,,,null
locality,Ahmedabad,buy,Hanspura,Villa,"₹17,057","₹14,814","₹19,625",3,https://housing.com/in/buy/ahmedabad/hanspura-gid/,no,,,,,null
locality,Ahmedabad,buy,Kathwada,Villa,"₹10,818","₹4,818","₹20,731",3,https://housing.com/in/buy/ahmedabad/kathwada-gid/,no,,,,,null
locality,Ahmedabad,buy,Ramdev Nagar,Villa,"₹14,986","₹12,500","₹18,571",3,https://housing.com/in/buy/ahmedabad/ramdev-nagar-gid/,yes,11859,14986,12700,13415,"[[""Apr'25-Jun'25"", 11859], [""July'25-Sept'25"", 12700], [""Oct'25-Dec'25"", 13415], [""Jan'26-Mar'26"", 14986]]"
locality,Ahmedabad,buy,Jodhpur,Villa,"₹17,248","₹11,416","₹21,955",3,https://housing.com/in/buy/ahmedabad/jodhpur-gid/,yes,,17248,19312,16256,"[[""July'25-Sept'25"", 19312], [""Oct'25-Dec'25"", 16256], [""Jan'26-Mar'26"", 17248]]"
locality,Ahmedabad,buy,Vastrapur,Villa,"₹16,227","₹12,820","₹21,974",3,https://housing.com/in/buy/ahmedabad/vastrapur-gid/,yes,12576,16227,15027,13913,"[[""Apr'25-Jun'25"", 12576], [""July'25-Sept'25"", 15027], [""Oct'25-Dec'25"", 13913], [""Jan'26-Mar'26"", 16227]]"
locality,Ahmedabad,buy,Telav,Villa,"₹13,658","₹8,730","₹21,052",2,https://housing.com/in/buy/ahmedabad/telav-gid/,yes,12046,13658,10447,11234,"[[""Apr'25-Jun'25"", 12046], [""July'25-Sept'25"", 10447], [""Oct'25-Dec'25"", 11234], [""Jan'26-Mar'26"", 13658]]"
locality,Ahmedabad,buy,Bavlu,Villa,"₹16,779","₹15,555","₹18,004",2,https://housing.com/in/buy/ahmedabad/bavlu-gid/,no,,,,,null
locality,Ahmedabad,buy,Sabarmati,Villa,"₹22,679","₹12,500","₹60,000",2,https://housing.com/in/buy/ahmedabad/sabarmati-gid/,yes,21590,22679,23689,17230,"[[""Apr'25-Jun'25"", 21590], [""July'25-Sept'25"", 23689], [""Oct'25-Dec'25"", 17230], [""Jan'26-Mar'26"", 22679]]"
locality,Ahmedabad,buy,Amraiwadi,Villa,"₹5,209","₹1,650","₹6,851",2,https://housing.com/in/buy/ahmedabad/amraiwadi-gid/,yes,,5209,6497,6544,"[[""July'25-Sept'25"", 6497], [""Oct'25-Dec'25"", 6544], [""Jan'26-Mar'26"", 5209]]"
locality,Ahmedabad,buy,Odhav,Villa,"₹2,197",₹260,"₹2,619",2,https://housing.com/in/buy/ahmedabad/odhav-gid/,no,,,,,null
